Account,District,POS,Case Type,Date,Meter Number / Customer Number,Meter Type,Case Details,Action Taken,Error Code,Case Category,Case Severity,Status,Action Owner,Comment,source_year,Categories,FM team member
SCDC,Dokki,Faisal,Maintenance,2023-05-03,302252178.0,ME514-V4,The meter gives error 400 (wrong charge sequence),"The Charging times was reported to the software team and  solved the case, Mend card was made and case solved.",400,Software,Major,Done,Software,-,2023,,Tarek
SCDC,Country North,Awseem,Maintenance,2023-05-03,506298139.0,ME514-V5,there are High negative charge on the meter as fake demand,the meter was reset and change meter was made on system,Fake Demand charge,Meter Issue,Critical,Done,Service Management,-,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-03,21447370.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-03,21305130.0,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-03,21156354.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-03,20285732.0,ME514-V4,the meter had inner connections made by the customer and that is meter abuse,report was filed to the SCDC management and the meter will be left as it is for inspection by their side,Abuse,Hardware,Critical,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-03,20136469.0,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-03,20119715.0,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-03,20415763.0,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-03,20099860.0,ME514-V4,the meter had inner connections made by the customer and that is meter abuse,report was filed to the SCDC management and the meter will be left as it is for inspection by their side,Abuse,Hardware,Critical,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-03,20121769.0,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-03,21349045.0,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-03,21313049.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-03,20157321.0,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-03,2174433.0,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-03,20278596.0,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Tarek
SCDC,Dokki,Faisal,Maintenance,2023-05-03,21037336.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Tarek
SCDC,South,Badrasheen,Maintenance,2023-05-03,21692776.0,ME514-V5,SCDC wants to check if the meter is healthy,the card inlet house was damaged and needs to be fixed by the technician,Card inlet house,Hardware,Major,In Progress,Customer,This meter will be fixed at the factory,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,21701275.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,21550522.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,21741912.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,21307413.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,21181397.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,21090484.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is opened its top cover and I fixed the issue after filing a report,Top cover opened ,Hardware,Major,Done,Service Management,-,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,21689006.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,21163831.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,21669960.0,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,21756976.0,ME514-V5,SCDC wants to check if the meter is healthy,the card inlet house was damaged and needs to be fixed by the technician,Card inlet house,Hardware,Major,In Progress,Customer,This meter will be fixed at the factory,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,21677605.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is opened its top cover and I fixed the issue after filing a report,Top cover opened ,Hardware,Major,Done,Service Management,-,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,21458672.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is opened its top cover and I fixed the issue after filing a report,Top cover opened ,Hardware,Major,Done,Service Management,-,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,21550773.0,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,21747998.0,ME514-V5,SCDC wants to check if the meter is healthy,the card inlet house was damaged and needs to be fixed by the technician,Card inlet house,Hardware,Major,In Progress,Customer,This meter will be fixed at the factory,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,21207961.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,21078752.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is opened its top cover and I fixed the issue after filing a report,Top cover opened ,Hardware,Major,Done,Service Management,-,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,21088705.0,ME514-V5,the meter had inner connections made by the customer and that is meter abuse,report was filed to the SCDC management and the meter will be left as it is for inspection by their side,Abuse,Hardware,Critical,Done,Service Management,Scrap,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,21781567.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,21677486.0,ME514-V5,SCDC wants to check if the meter is healthy,the card inlet house was damaged and needs to be fixed by the technician,Card inlet house,Hardware,Major,In Progress,Customer,This meter will be fixed at the factory,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,21741789.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,20100372.0,ME514-V4,SCDC wants to check if the meter is healthy,the meter is opened its top cover and I fixed the issue after filing a report,Top cover opened ,Hardware,Major,Done,Service Management,-,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,20277297.0,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,20140732.0,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,20145450.0,ME514-V4,SCDC wants to check if the meter is healthy,the card inlet house was damaged and needs to be fixed by the technician,Card inlet house,Hardware,Major,In Progress,Customer,This meter will be fixed at the factory,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,20174410.0,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,20278171.0,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,20298379.0,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,20278364.0,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,20144089.0,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,20145627.0,ME514-V4,the meter had inner connections made by the customer and that is meter abuse,report was filed to the SCDC management and the meter will be left as it is for inspection by their side,Abuse,Hardware,Critical,Done,Service Management,Scrap,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,20295502.0,ME514-V4,the meter had inner connections made by the customer and that is meter abuse,report was filed to the SCDC management and the meter will be left as it is for inspection by their side,Abuse,Hardware,Critical,Done,Service Management,Scrap,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,20279030.0,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,20141760.0,ME514-V4,SCDC wants to check if the meter is healthy,the meter is opened its top cover and I fixed the issue after filing a report,Top cover opened ,Hardware,Major,Done,Service Management,-,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,20293056.0,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,20110752.0,ME514-V4,SCDC wants to check if the meter is healthy,the meter is opened its top cover and I fixed the issue after filing a report,Top cover opened ,Hardware,Major,Done,Service Management,-,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,20393085.0,ME514-V4,SCDC wants to check if the meter is healthy,the meter is opened its top cover and I fixed the issue after filing a report,Top cover opened ,Hardware,Major,Done,Service Management,-,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,21498087.0,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,21365262.0,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,21495654.0,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,21497557.0,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,20293377.0,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,201496371.0,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,20140581.0,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Ahmed Khaled
SCDC,South,Badrasheen,Maintenance,2023-05-03,20093584.0,ME514-V4,the meter relay was not responding to the reveal hardware card or relay card,the meter will be fixed by technician from the factory,Relay,Hardware,Major,In Progress,Customer,This meter will be fixed at the factory,2023,,Ahmed Khaled
SCDC,Middle,Mokkattam,Maintenance,2023-05-03,21745049.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Mokkattam,Maintenance,2023-05-03,21027498.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Mokkattam,Maintenance,2023-05-03,21745476.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Mokkattam,Maintenance,2023-05-03,21721304.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Mokkattam,Maintenance,2023-05-03,21721502.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Mokkattam,Maintenance,2023-05-03,21228887.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is opened its top cover and I fixed the issue after filing a report,Top cover opened ,Hardware,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Mokkattam,Maintenance,2023-05-03,21203884.0,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Mohamed Fathy
SCDC,Middle,Mokkattam,Maintenance,2023-05-03,21498347.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Mokkattam,Maintenance,2023-05-03,20381154.0,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Mokkattam,Maintenance,2023-05-03,20406017.0,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Haram,Haram,Maintenance,2023-05-04,102225203.0,ME514-V4,The meter gives error 400 (wrong charge sequence),"The Charging times was reported to the software team and  solved the case, Mend card was made and case solved.",400,Software,Major,Done,Software,-,2023,,Tarek
SCDC,South,Awseem,Maintenance,2023-05-05,509299546.0,ME514-V5,there are High negative charge on the meter as fake demand,the meter was reset and change meter was made on system,Fake Demand charge,Meter Issue,Critical,Done,Service Management,-,2023,,Tarek
SCDC,Middle,Dar El Salam,Maintenance,2023-05-07,402279619.0,ME514-V4,The meter gives error 400 (wrong charge sequence),"The Charging times was reported to the software team and  solved the case, Mend card was made and case solved.",400,Software,Major,Done,Software,-,2023,,Tarek
SCDC,Middle,Basatin,Maintenance,2023-05-07,21449176.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is opened its top cover and I fixed the issue after filing a report,Top cover opened ,Hardware,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,21642995.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,21672995.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,21642781.0,ME514-V5,SCDC wants to check if the meter is healthy,the card inlet house was damaged and needs to be fixed by the technician,Card inlet house,Hardware,Major,In Progress,Customer,This meter will be fixed at the factory,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,21449769.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,21370598.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,21074235.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,21696248.0,ME514-V5,SCDC wants to check if the meter is healthy,the card inlet house was damaged and needs to be fixed by the technician,Card inlet house,Hardware,Major,In Progress,Customer,This meter will be fixed at the factory,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,21430468.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,21017345.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,21663903.0,ME514-V5,SCDC wants to check if the meter is healthy,the card inlet house was damaged and needs to be fixed by the technician,Card inlet house,Hardware,Major,In Progress,Customer,This meter will be fixed at the factory,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,21660804.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,21649381.0,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,21589901.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,21649673.0,ME514-V5,the meter was sent to the factory for maintenance,the meter was fixed,Power,Hardware,Major,Done,Factory,Meters maintained @ Factory,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,21589781.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,21660879.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,21771533.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,21666113.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,21305560.0,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,20097486.0,ME514-V4,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,21660867.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,21642973.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,21633534.0,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,20142717.0,ME514-V4,the meter relay was not responding to the reveal hardware card or relay card,the meter will be fixed by technician from the factory,Relay,Hardware,Major,In Progress,Customer,This meter will be fixed at the factory,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,20400698.0,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,20412443.0,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,20075774.0,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,20079270.0,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Basatin,Maintenance,2023-05-07,20400417.0,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Dokki,Boulaq,Maintenance,2023-05-08,303263718.0,ME514-V4,The meter gives error 400 (wrong charge sequence),"The Charging times was reported to the software team and  solved the case, Mend card was made and case solved.",400,Software,Major,Done,Software,-,2023,,Tarek
SCDC,South,Maadi,Maintenance,2023-05-08,2012115156.0,ME514-V5,The customer need to charge and error message (database error) shows up,The customer number was reported to the software team and they added the initial key and case solved,Database error,Software,Major,Done,Software,-,2023,,Tarek
SCDC,Country North,Bashteel,Maintenance,2023-05-08,21564814.0,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Mohamed Fathy
SCDC,Country North,Bashteel,Maintenance,2023-05-08,21516808.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Country North,Bashteel,Maintenance,2023-05-08,21721106.0,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Mohamed Fathy
SCDC,Country North,Bashteel,Maintenance,2023-05-08,21754933.0,ME514-V5,the meter was burned its terminals,the meter will be scrapped as it not our fault,Burned,Hardware,Major,Done,Service Management,Scrap,2023,,Mohamed Fathy
SCDC,Country North,Bashteel,Maintenance,2023-05-08,21277106.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Country North,Bashteel,Maintenance,2023-05-08,21683756.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Country North,Bashteel,Maintenance,2023-05-08,21264084.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Country North,Bashteel,Maintenance,2023-05-08,21067168.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Country North,Bashteel,Maintenance,2023-05-08,21643244.0,ME514-V5,SCDC wants to check if the meter is healthy,the card inlet house was damaged and needs to be fixed by the technician,Card inlet house,Hardware,Major,In Progress,Customer,This meter will be fixed at the factory,2023,,Mohamed Fathy
SCDC,Country North,Bashteel,Maintenance,2023-05-08,21659471.0,ME514-V5,SCDC wants to check if the meter is healthy,the card inlet house was damaged and needs to be fixed by the technician,Card inlet house,Hardware,Major,In Progress,Customer,This meter will be fixed at the factory,2023,,Mohamed Fathy
SCDC,Country North,Bashteel,Maintenance,2023-05-08,21719539.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Country North,Bashteel,Maintenance,2023-05-08,21316071.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Country North,Bashteel,Maintenance,2023-05-08,21563598.0,ME514-V5,SCDC wants to check if the meter is healthy,the card inlet house was damaged and needs to be fixed by the technician,Card inlet house,Hardware,Major,In Progress,Customer,This meter will be fixed at the factory,2023,,Mohamed Fathy
SCDC,Country North,Bashteel,Maintenance,2023-05-08,21697835.0,ME514-V5,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Country North,Bashteel,Maintenance,2023-05-08,20132733.0,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Country North,Bashteel,Maintenance,2023-05-08,20395447.0,ME514-V4,SCDC wants to check if the meter is healthy,the meter is healthy and was reset again,,Meter Inspection,Major,Done,Service Management,-,2023,,Mohamed Fathy
SCDC,Middle,Sabtia,Maintenance,2023-05-09,407279022.0,ME514-V5,The customer need to charge and error message (database error) shows up,The customer number was reported to the software team and they added the initial key and case solved,Database error,Software,Major,Done,Software,-,2023,,Tarek
SCDC,South,Saff,Maintenance,2023-05-09,603296311.0,ME514-V5,there are High negative charge on the meter as fake demand,the meter was reset and change meter was made on system,Fake Demand charge,Meter Issue,Critical,Done,Service Management,-,2023,,Tarek
